,_id,Timestamp,Name,Email,profession,interest,collaboration,Topic,Skills,password,Experience
456,,,Lisa Hester,lisa.hester@example.com,Researcher,Projects,Researcher,Proteomic analysis and bioassay testing for Biopharma,"Mechanical Design, Mobile Development, Mobile Development, Mobile Development",,6.0
457,,,Wesley Mcdaniel,wesley.mcdaniel@research.org,Student,Projects,Faculty,Game Theory,"System Administration, Android Developer, Android Developer, Android Developer",,2.0
458,,,Chase Potter,chase.potter@research.org,Student,Research,Researcher,Virtual Reality,"Algorithms, ml, dl, app dev, ml, dl, app dev, ml, dl, app dev",,2.0
459,,,Edward Cook,edward.cook@research.org,Faculty,Study groups,Faculty,Health Informatics,"Complex Systems, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development",,13.0
460,,,William Dalton,william.dalton@university.edu,Researcher,Study groups,Faculty,Cybersecurity,"Machine Learning, E-commerce Technology, E-commerce Technology, E-commerce Technology",,5.0
461,,,Gregory Williamson,gregory.williamson@example.com,Faculty,Study groups,Faculty,Database Management,"Data Mining, C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD.",,17.0
462,,,Jeremy Owens,jeremy.owens@example.com,Faculty,Study groups,Researcher,Artificial Intelligence,"ML / Data analysis, Agile Methodologies, Agile Methodologies, Agile Methodologies",,9.0
463,,,Christopher Wilson,christopher.wilson@university.edu,Student,Projects,Student,Rizz,"Nada, Robotics, Robotics, Robotics",,4.0
464,,,Evan Calhoun,evan.calhoun@university.edu,Researcher,Study groups,Researcher,MATLAB,"IoT, Cloud computing, Cloud computing, Cloud computing",,4.0
465,,,Sherri Mcgee,sherri.mcgee@research.org,Student,Study groups,Researcher,Big Data,"MERN Stack, Spring boot, Java, Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics ",,0.0
466,,,Richard Jenkins,richard.jenkins@example.com,Faculty,Study groups,Student,Information Retrieval,"Parallel Computing, Project Management, Project Management, Project Management",,20.0
467,,,Kathleen Kelley,kathleen.kelley@example.com,Researcher,Study groups,Student,Project Management,"Machine learning,neural networks, enterpreneurship, communication , Web Development, Web Development, Web Development",,5.0
468,,,Brittany Flores,brittany.flores@research.org,Student,Study groups,Researcher,Bioinformatics,"Structural analysis., I am smart 😎, I am smart 😎, I am smart 😎",,0.0
469,,,Diane Holland,diane.holland@research.org,Student,Projects,Researcher,Natural Language Processing,"Data Mining, Excel, Excel, Excel",,1.0
470,,,Christine Brown,christine.brown@university.edu,Faculty,Research,Student,Machine learning,"ml, dl, app dev, Sustainable Computing, Sustainable Computing, Sustainable Computing",,17.0
471,,,Michael Singh,michael.singh@example.com,Faculty,Research,Student,behavioural economics,"Virtual Reality, Software Engineering, Software Engineering, Software Engineering",,14.0
472,,,Joshua Burton,joshua.burton@research.org,Researcher,Study groups,Faculty,Computer Vision,"Quantum Computing, Flask, data science, Flask, data science, Flask, data science",,6.0
473,,,Kimberly Smith,kimberly.smith@university.edu,Researcher,Projects,Student,"AI,ML,NLP","NLP, Risk Analysis, LLMs , SQL, SQL, SQL",,7.0
474,,,Bryan Pace,bryan.pace@university.edu,Student,Projects,Faculty,Cloud Computing,"R, Databases, Databases, Databases",,2.0
475,,,Tammy Small,tammy.small@example.com,Student,Projects,Faculty,Parallel Computing,"Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Natural Language Processing, Natural Language Processing, Natural Language Processing",,2.0
476,,,Patricia Mueller,patricia.mueller@research.org,Researcher,Projects,Student,cross breed,"Human-Computer Interaction, Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding",,4.0
477,,,Joan Evans,joan.evans@university.edu,Student,Study groups,Researcher,nlp,"ai ml, C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD.",,3.0
478,,,Brittney Gibson,brittney.gibson@university.edu,Researcher,Study groups,Student,Data Warehousing,"HTML, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development",,6.0
479,,,Nancy Harrington,nancy.harrington@example.com,Researcher,Study groups,Researcher,Biotechnology,"ml, dl, app dev, HTML,CSS,JS, ML, HTML,CSS,JS, ML, HTML,CSS,JS, ML",,3.0
480,,,Sarah Butler,sarah.butler@university.edu,Student,Research,Student,MATLAB,"Robotics, CSS, CSS, CSS",,4.0
481,,,Daniel Gomez,daniel.gomez@research.org,Student,Research,Faculty,Complex Systems,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, Digital design\nFormal verification, Digital design\nFormal verification, Digital design\nFormal verification",,1.0
482,,,Edward Cook,edward.cook@university.edu,Student,Study groups,Researcher,Robotics,"Algorithms, Health Informatics, Health Informatics, Health Informatics",,1.0
483,,,Julie White,julie.white@university.edu,Student,Study groups,Researcher,Web development,"Quantum Computing, expert in that, expert in that, expert in that",,3.0
484,,,Timothy Mcdaniel,timothy.mcdaniel@example.com,Student,Research,Researcher,Web development,"Big Data, escape, escape, escape",,2.0
485,,,Barbara Maxwell,barbara.maxwell@example.com,Faculty,Research,Researcher,Digital system design,"SQL, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360",,17.0
486,,,Courtney Cabrera,courtney.cabrera@example.com,Student,Research,Student,Robotics,"Computational Neuroscience, expert in that, expert in that, expert in that",,3.0
487,,,Brandi Nielsen,brandi.nielsen@research.org,Student,Projects,Researcher,Artificial Intelligence,"i am a ty ba economics student, flutter, swift, kotlin, flutter, swift, kotlin, flutter, swift, kotlin",,1.0
488,,,David Smith,david.smith@example.com,Student,Research,Researcher,Quantum Computing,"Information Retrieval, Tanner Tools, Vivado, MATLAB, python,etc, Tanner Tools, Vivado, MATLAB, python,etc, Tanner Tools, Vivado, MATLAB, python,etc",,1.0
489,,,Mary Moore,mary.moore@example.com,Researcher,Study groups,Student,"Probablity theory, combinatorics, machine learning and statistics, competitive programming ","Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux",,8.0
490,,,Sandra Vaughn,sandra.vaughn@research.org,Researcher,Projects,Faculty,Proteomic analysis and bioassay testing for Biopharma,"expert in that, Accounting, finance, commerce and basic computer applications., Accounting, finance, commerce and basic computer applications., Accounting, finance, commerce and basic computer applications.",,5.0
491,,,Michael Acosta,michael.acosta@university.edu,Student,Research,Faculty,Wireless Networks,"Cognitive Science, ETL Processes, ETL Processes, ETL Processes",,2.0
492,,,Denise Ware,denise.ware@research.org,Student,Research,Student,Proteomic analysis and bioassay testing for Biopharma,"Nada, Bioinformatics, Bioinformatics, Bioinformatics",,2.0
493,,,Dennis Castillo,dennis.castillo@research.org,Faculty,Research,Researcher,Computational Neuroscience,"Digital Humanities, IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux",,10.0
494,,,Caitlin Weber,caitlin.weber@university.edu,Student,Projects,Student,C++,"Theoretical Computer Science, Parallel Computing, Parallel Computing, Parallel Computing",,2.0
495,,,Tyler Rojas,tyler.rojas@university.edu,Researcher,Projects,Researcher,Robotics and Sensors,"Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, I am smart 😎, I am smart 😎, I am smart 😎",,3.0
496,,,Sierra Zhang,sierra.zhang@university.edu,Faculty,Study groups,Researcher,Human-Computer Interaction,"HTML,ReactJS, DL, ml, dl, app dev, ml, dl, app dev, ml, dl, app dev",,18.0
497,,,Joshua Hughes,joshua.hughes@university.edu,Researcher,Projects,Researcher,Sustainable Computing,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD.",,5.0
498,,,Jeffery Hammond,jeffery.hammond@example.com,Student,Projects,Student,Cybersecurity,"Software Testing, C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD.",,1.0
499,,,Christopher Wagner,christopher.wagner@research.org,Faculty,Study groups,Student,Artificial Intelligence,"Human-Computer Interaction, Digital design\nFormal verification, Digital design\nFormal verification, Digital design\nFormal verification",,11.0
